Accuracy,Feature_Combo
0.6898263096809387,"('tempo', 'rms', 'zcr', 'mfcc')"
0.481389582157135,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent')"
0.4193548262119293,"('tempo', 'spec_flux', 'spec_cont', 'spec_band')"
0.3870967626571655,"('tempo', 'spec_flux', 'spec_cont', 'roll_off')"
0.34491315484046936,"('tempo', 'spec_flux', 'spec_cont', 'zcr')"
0.6873449087142944,"('tempo', 'spec_flux', 'spec_cont', 'mfcc')"
0.32258063554763794,"('tempo', 'spec_flux', 'spec_cent', 'spec_band')"
0.37220844626426697,"('tempo', 'spec_flux', 'spec_cent', 'roll_off')"
0.4243176281452179,"('tempo', 'spec_flux', 'spec_cent', 'zcr')"
0.6253101825714111,"('tempo', 'spec_flux', 'spec_cent', 'mfcc')"
0.4491315186023712,"('tempo', 'spec_flux', 'spec_band', 'roll_off')"
0.31265509128570557,"('tempo', 'spec_flux', 'spec_band', 'zcr')"
0.6228287816047668,"('tempo', 'spec_flux', 'spec_band', 'mfcc')"
0.40942928194999695,"('tempo', 'spec_flux', 'roll_off', 'zcr')"
0.6848635077476501,"('tempo', 'spec_flux', 'roll_off', 'mfcc')"
0.6650124192237854,"('tempo', 'spec_flux', 'zcr', 'mfcc')"
0.43672457337379456,"('tempo', 'spec_cont', 'spec_cent', 'spec_band')"
0.4764268100261688,"('tempo', 'spec_cont', 'spec_cent', 'roll_off')"
0.37717121839523315,"('tempo', 'spec_cont', 'spec_cent', 'zcr')"
0.6625310182571411,"('tempo', 'spec_cont', 'spec_cent', 'mfcc')"
0.46898263692855835,"('tempo', 'spec_cont', 'spec_band', 'roll_off')"
0.47146400809288025,"('tempo', 'spec_cont', 'spec_band', 'zcr')"
0.6302729249000549,"('tempo', 'spec_cont', 'spec_band', 'mfcc')"
0.394540935754776,"('tempo', 'spec_cont', 'roll_off', 'zcr')"
0.6501240730285645,"('tempo', 'spec_cont', 'roll_off', 'mfcc')"
0.6947891116142273,"('tempo', 'spec_cont', 'zcr', 'mfcc')"
0.35235732793807983,"('tempo', 'spec_cent', 'spec_band', 'roll_off')"
0.35235732793807983,"('tempo', 'spec_cent', 'spec_band', 'zcr')"
0.5905707478523254,"('tempo', 'spec_cent', 'spec_band', 'mfcc')"
0.3647642731666565,"('tempo', 'spec_cent', 'roll_off', 'zcr')"
0.6724565625190735,"('tempo', 'spec_cent', 'roll_off', 'mfcc')"
0.6178659796714783,"('tempo', 'spec_cent', 'zcr', 'mfcc')"
0.43176180124282837,"('tempo', 'spec_band', 'roll_off', 'zcr')"
0.6129032373428345,"('tempo', 'spec_band', 'roll_off', 'mfcc')"
0.6625310182571411,"('tempo', 'spec_band', 'zcr', 'mfcc')"
0.5732010006904602,"('tempo', 'roll_off', 'zcr', 'mfcc')"
0.5856079459190369,"('tonnetz', 'chroma', 'rms', 'spec_flux')"
0.481389582157135,"('tonnetz', 'chroma', 'rms', 'spec_cont')"
0.44168734550476074,"('tonnetz', 'chroma', 'rms', 'spec_cent')"
0.6054590344429016,"('tonnetz', 'chroma', 'rms', 'spec_band')"
0.5806451439857483,"('tonnetz', 'chroma', 'rms', 'roll_off')"
0.5161290168762207,"('tonnetz', 'chroma', 'rms', 'zcr')"
0.6203473806381226,"('tonnetz', 'chroma', 'rms', 'mfcc')"
0.5607940554618835,"('tonnetz', 'chroma', 'spec_flux', 'spec_cont')"
0.49379652738571167,"('tonnetz', 'chroma', 'spec_flux', 'spec_cent')"
0.47146400809288025,"('tonnetz', 'chroma', 'spec_flux', 'spec_band')"
0.5632754564285278,"('tonnetz', 'chroma', 'spec_flux', 'roll_off')"
0.47146400809288025,"('tonnetz', 'chroma', 'spec_flux', 'zcr')"
0.6451612710952759,"('tonnetz', 'chroma', 'spec_flux', 'mfcc')"
0.555831253528595,"('tonnetz', 'chroma', 'spec_cont', 'spec_cent')"
0.5533498525619507,"('tonnetz', 'chroma', 'spec_cont', 'spec_band')"
0.49379652738571167,"('tonnetz', 'chroma', 'spec_cont', 'roll_off')"
0.49627792835235596,"('tonnetz', 'chroma', 'spec_cont', 'zcr')"
0.6476426720619202,"('tonnetz', 'chroma', 'spec_cont', 'mfcc')"
0.6178659796714783,"('tonnetz', 'chroma', 'spec_cent', 'spec_band')"
0.4615384638309479,"('tonnetz', 'chroma', 'spec_cent', 'roll_off')"
0.47394540905952454,"('tonnetz', 'chroma', 'spec_cent', 'zcr')"
0.6774193644523621,"('tonnetz', 'chroma', 'spec_cent', 'mfcc')"
0.5310173630714417,"('tonnetz', 'chroma', 'spec_band', 'roll_off')"
0.4615384638309479,"('tonnetz', 'chroma', 'spec_band', 'zcr')"
0.7220843434333801,"('tonnetz', 'chroma', 'spec_band', 'mfcc')"
0.5161290168762207,"('tonnetz', 'chroma', 'roll_off', 'zcr')"
0.6352357268333435,"('tonnetz', 'chroma', 'roll_off', 'mfcc')"
0.6575682163238525,"('tonnetz', 'chroma', 'zcr', 'mfcc')"
0.5434243083000183,"('tonnetz', 'rms', 'spec_flux', 'spec_cont')"
0.5682381987571716,"('tonnetz', 'rms', 'spec_flux', 'spec_cent')"
0.5756824016571045,"('tonnetz', 'rms', 'spec_flux', 'spec_band')"
0.6054590344429016,"('tonnetz', 'rms', 'spec_flux', 'roll_off')"
0.4789081811904907,"('tonnetz', 'rms', 'spec_flux', 'zcr')"
0.6774193644523621,"('tonnetz', 'rms', 'spec_flux', 'mfcc')"
0.6153846383094788,"('tonnetz', 'rms', 'spec_cont', 'spec_cent')"
0.6401985287666321,"('tonnetz', 'rms', 'spec_cont', 'spec_band')"
0.6352357268333435,"('tonnetz', 'rms', 'spec_cont', 'roll_off')"
0.6228287816047668,"('tonnetz', 'rms', 'spec_cont', 'zcr')"
0.6352357268333435,"('tonnetz', 'rms', 'spec_cont', 'mfcc')"
0.5136476159095764,"('tonnetz', 'rms', 'spec_cent', 'spec_band')"
0.6228287816047668,"('tonnetz', 'rms', 'spec_cent', 'roll_off')"
0.6129032373428345,"('tonnetz', 'rms', 'spec_cent', 'zcr')"
0.6600496172904968,"('tonnetz', 'rms', 'spec_cent', 'mfcc')"
0.593052089214325,"('tonnetz', 'rms', 'spec_band', 'roll_off')"
0.6253101825714111,"('tonnetz', 'rms', 'spec_band', 'zcr')"
