Accuracy,Feature_Combo
0.6352357268333435,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'spec_band', 'mfcc')"
0.40942928194999695,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'roll_off', 'zcr')"
0.5955334901809692,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'roll_off', 'mfcc')"
0.6501240730285645,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'zcr', 'mfcc')"
0.4243176281452179,"('tempo', 'chroma', 'spec_flux', 'spec_band', 'roll_off', 'zcr')"
0.6277915835380554,"('tempo', 'chroma', 'spec_flux', 'spec_band', 'roll_off', 'mfcc')"
0.6203473806381226,"('tempo', 'chroma', 'spec_flux', 'spec_band', 'zcr', 'mfcc')"
0.6724565625190735,"('tempo', 'chroma', 'spec_flux', 'roll_off', 'zcr', 'mfcc')"
0.5434243083000183,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off')"
0.5136476159095764,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'spec_band', 'zcr')"
0.6575682163238525,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'spec_band', 'mfcc')"
0.4267989993095398,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'roll_off', 'zcr')"
0.6178659796714783,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'roll_off', 'mfcc')"
0.655086874961853,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'zcr', 'mfcc')"
0.43920594453811646,"('tempo', 'chroma', 'spec_cont', 'spec_band', 'roll_off', 'zcr')"
0.6501240730285645,"('tempo', 'chroma', 'spec_cont', 'spec_band', 'roll_off', 'mfcc')"
0.5732010006904602,"('tempo', 'chroma', 'spec_cont', 'spec_band', 'zcr', 'mfcc')"
0.6823821067810059,"('tempo', 'chroma', 'spec_cont', 'roll_off', 'zcr', 'mfcc')"
0.37965261936187744,"('tempo', 'chroma', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6625310182571411,"('tempo', 'chroma', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6104218363761902,"('tempo', 'chroma', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6203473806381226,"('tempo', 'chroma', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.655086874961853,"('tempo', 'chroma', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6153846383094788,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band')"
0.5632754564285278,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off')"
0.6153846383094788,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'zcr')"
0.6575682163238525,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'mfcc')"
0.6153846383094788,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off')"
0.5980148911476135,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'zcr')"
0.7196030020713806,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'mfcc')"
0.5285359621047974,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'roll_off', 'zcr')"
0.6799007654190063,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'roll_off', 'mfcc')"
0.6873449087142944,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'zcr', 'mfcc')"
0.5955334901809692,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off')"
0.5285359621047974,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'zcr')"
0.6451612710952759,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'mfcc')"
0.4913151264190674,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'roll_off', 'zcr')"
0.5880893468856812,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'roll_off', 'mfcc')"
0.5806451439857483,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'zcr', 'mfcc')"
0.5235732197761536,"('tempo', 'rms', 'spec_flux', 'spec_band', 'roll_off', 'zcr')"
0.7171216011047363,"('tempo', 'rms', 'spec_flux', 'spec_band', 'roll_off', 'mfcc')"
0.6178659796714783,"('tempo', 'rms', 'spec_flux', 'spec_band', 'zcr', 'mfcc')"
0.6352357268333435,"('tempo', 'rms', 'spec_flux', 'roll_off', 'zcr', 'mfcc')"
0.5856079459190369,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off')"
0.4913151264190674,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'zcr')"
0.7047146558761597,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'mfcc')"
0.6004962921142578,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'roll_off', 'zcr')"
0.6972704529762268,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'roll_off', 'mfcc')"
0.5880893468856812,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'zcr', 'mfcc')"
0.5459057092666626,"('tempo', 'rms', 'spec_cont', 'spec_band', 'roll_off', 'zcr')"
0.692307710647583,"('tempo', 'rms', 'spec_cont', 'spec_band', 'roll_off', 'mfcc')"
0.6352357268333435,"('tempo', 'rms', 'spec_cont', 'spec_band', 'zcr', 'mfcc')"
0.6426799297332764,"('tempo', 'rms', 'spec_cont', 'roll_off', 'zcr', 'mfcc')"
0.49379652738571167,"('tempo', 'rms', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6575682163238525,"('tempo', 'rms', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6600496172904968,"('tempo', 'rms', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6302729249000549,"('tempo', 'rms', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6277915835380554,"('tempo', 'rms', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.41191068291664124,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off')"
0.49379652738571167,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'zcr')"
0.714640200138092,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'mfcc')"
0.5806451439857483,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'zcr')"
0.5955334901809692,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'mfcc')"
0.6972704529762268,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'zcr', 'mfcc')"
0.46898263692855835,"('tempo', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'zcr')"
0.6104218363761902,"('tempo', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'mfcc')"
0.6873449087142944,"('tempo', 'spec_flux', 'spec_cont', 'spec_band', 'zcr', 'mfcc')"
0.6699751615524292,"('tempo', 'spec_flux', 'spec_cont', 'roll_off', 'zcr', 'mfcc')"
0.41191068291664124,"('tempo', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6203473806381226,"('tempo', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6352357268333435,"('tempo', 'spec_flux', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6079404354095459,"('tempo', 'spec_flux', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6377171277999878,"('tempo', 'spec_flux', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.4615384638309479,"('tempo', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6749379634857178,"('tempo', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.7022332549095154,"('tempo', 'spec_cont', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6253101825714111,"('tempo', 'spec_cont', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6228287816047668,"('tempo', 'spec_cont', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.5607940554618835,"('tempo', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.5012406706809998,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent')"
0.6104218363761902,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_band')"
0.5682381987571716,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'roll_off')"
0.5732010006904602,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'zcr')"
0.6947891116142273,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'mfcc')"
0.6451612710952759,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'spec_band')"
0.5434243083000183,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'roll_off')"
0.5682381987571716,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'zcr')"
0.6650124192237854,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'mfcc')"
0.6600496172904968,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_band', 'roll_off')"
0.6401985287666321,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_band', 'zcr')"
0.6401985287666321,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_band', 'mfcc')"
0.5657567977905273,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'roll_off', 'zcr')"
0.6823821067810059,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'roll_off', 'mfcc')"
0.6600496172904968,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'zcr', 'mfcc')"
0.6178659796714783,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'spec_band')"
0.5384615659713745,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'roll_off')"
