Accuracy,Feature_Combo
0.6501240730285645,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off')"
0.6277915835380554,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'zcr')"
0.707196056842804,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'mfcc')"
0.707196056842804,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'zcr')"
0.7468982338905334,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'mfcc')"
0.6724565625190735,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'zcr', 'mfcc')"
0.5607940554618835,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'zcr')"
0.6799007654190063,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'mfcc')"
0.6600496172904968,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'zcr', 'mfcc')"
0.692307710647583,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'roll_off', 'zcr', 'mfcc')"
0.5980148911476135,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.7394540905952454,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6823821067810059,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6674938201904297,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.7369726896286011,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6153846383094788,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6799007654190063,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6997518539428711,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6699751615524292,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6501240730285645,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6873449087142944,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.4838709533214569,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6228287816047668,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6526054739952087,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.692307710647583,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6799007654190063,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6823821067810059,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6799007654190063,"('tempo', 'tonnetz', 'chroma', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6625310182571411,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6972704529762268,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6947891116142273,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.7543424367904663,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6749379634857178,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.7121587991714478,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6898263096809387,"('tempo', 'tonnetz', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.707196056842804,"('tempo', 'tonnetz', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.5533498525619507,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6526054739952087,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6774193644523621,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6476426720619202,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6749379634857178,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6426799297332764,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6575682163238525,"('tempo', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.692307710647583,"('tempo', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6401985287666321,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.5136476159095764,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6997518539428711,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6228287816047668,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.7096773982048035,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6873449087142944,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6451612710952759,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6699751615524292,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.714640200138092,"('tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.6004962921142578,"('tonnetz', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.7394540905952454,"('chroma', 'rms', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
